Frequency;S11-S-Real;S11-S-Imaginary;S21-S-Real;S21-S-Imaginary
2049252480;0,184271979;-0,720911222;-0,001288168;0,017170516
2050291328;0,143838786;-0,723651015;0,001941575;0,01801226
2051330816;0,100744644;-0,720269509;0,00364846;0,020348137
2052370816;0,063717793;-0,711630748;0,005534318;0,020819484
2053411200;0,016719328;-0,701236018;0,005580511;0,021143957
2054452224;-0,027715269;-0,693044381;0,00370071;0,021002657
2055493888;-0,081177847;-0,683234878;0,003578873;0,019592317
2056535680;-0,103928585;-0,679251426;0,008361198;0,01768029
2057578368;-0,148285763;-0,672233504;0,007999159;0,014870884
2058621440;-0,17566535;-0,662862935;0,006226766;0,012942346
2059665152;-0,202797087;-0,653114903;0,011439395;0,014506888
2060709248;-0,259158541;-0,632603918;0,018817619;0,013908956
2061753984;-0,302809556;-0,606637043;0,018053951;0,013615939
2062799232;-0,358813996;-0,581256017;0,010899225;0,009745763
2063844864;-0,397513047;-0,560690393;0,011158882;0,008795617
2064891392;-0,43628701;-0,540905374;0,004430808;0,006594624
2065938048;-0,468325855;-0,518708462;0,007103957;0,00360338
2066985344;-0,492084189;-0,499432376;0,010335587;0,00346317
2068033280;-0,529285949;-0,482335698;0,010894194;-0,000604927
2069081728;-0,567567313;-0,455173256;0,00993778;-0,002631305
2070130560;-0,604141096;-0,424862778;0,0088208;-0,001727155
2071180160;-0,636458001;-0,391920853;0,010548867;0,001973844
2072230144;-0,671982862;-0,358644703;0,012009942;0,000645903
2073280512;-0,695357828;-0,32473486;0,011034004;0,002399975
2074331776;-0,711003755;-0,289180931;0,010156712;6,28E-05
2075383424;-0,741859764;-0,257021216;0,008499433;-0,004503607
2076435584;-0,757692314;-0,217070256;0,00994757;-0,004895076
2077488128;-0,762134507;-0,168969908;0,010131665;0,001849565
2078541312;-0,786194094;-0,113197528;0,006469796;-0,004949834
2079595136;-0,789945048;-0,066260363;0,007290811;0,003928301
2080649344;-0,808502205;-0,029277786;0,005818779;0,001560678
2081704192;-0,79904174;0,024791109;0,007919832;0,00289858
2082759424;-0,816137557;0,070575161;0,005560704;-0,002069167
2083815296;-0,816240989;0,123423408;0,008024277;-0,0011202
2084871808;-0,793249956;0,170472681;0,004103808;-0,004960843
2085928704;-0,800119521;0,219285746;0,003785707;-0,002985305
2086986240;-0,768635303;0,285974573;0,003721068;-0,001468066
2088044160;-0,736405489;0,341219397;0,006145845;0,001867538
2089102720;-0,719165761;0,383792711;0,005635032;-0,002015059
2090161792;-0,672222551;0,444803557;0,00482148;-0,000607984
2091221632;-0,627902131;0,493373404;0,004407315;-0,00526951
2092281600;-0,564798319;0,552519031;0,004168217;-0,003696837
2093342336;-0,50974917;0,575151107;0,002004543;-0,000830923
2094403456;-0,430665443;0,633129332;0,001446581;0,001430977
2095465472;-0,364878026;0,658631168;0,000530543;0,002565832
2096527872;-0,296646185;0,683726173;0,000310393;0,003495977
2097590400;-0,207339441;0,721813264;0,000136115;0,005544597
2098654080;-0,147147272;0,732552937;0,003717776;0,002022168
2099717888;-0,058787034;0,748032171;0,004300193;0,003798877
2100782336;0,016278105;0,769663245;0,004427128;0,000241511
2101847424;0,094804808;0,756439952;0,001364242;0,0021442
2102912896;0,161754067;0,744638457;0,002167156;0,002351552
2103979136;0,263424564;0,739550408;-0,002517468;0,005963217
2105045504;0,349281547;0,71263354;-0,001081496;0,00330258
2106112768;0,391802467;0,66498353;-0,000285623;0,00423422
2107180544;0,475364849;0,637033406;0,002199057;0,00632131
2108248704;0,540746729;0,602639341;0,000899466;0,005323708
2109317504;0,601712963;0,562973726;-0,001993762;0,009709598
2110386816;0,648403376;0,513905579;-0,004082091;0,00529548
2111456896;0,678267841;0,485434419;-0,000382712;-0,000123748
2112527104;0,726273865;0,425342859;-0,002712281;0,005726954
2113598080;0,766157982;0,365328526;-0,001220072;0,00244415
2114669824;0,778977772;0,319417531;-0,001022139;0,004480739
2115741696;0,77521822;0,270584327;-0,001146712;0,002339903
2116814336;0,82030365;0,208599892;-0,004580101;0,008952088
2117887488;0,840997817;0,159084946;-0,008069464;0,010342123
2118961152;0,844249277;0,117384634;-0,004993881;0,001829454
2120035456;0,836076376;0,070280117;-0,001970754;0,003153614
2121110144;0,830987241;0,02664847;0,000426442;0,000757016
2122185472;0,804621158;-0,01843045;0,0016625;-0,003123793
2123261440;0,798727844;-0,064086087;-0,001884566;0,00424359
2124337664;0,795535138;-0,115630743;-0,008109416;0,003568956
2125414656;0,789184189;-0,154372936;-0,005189505;0,000889097
2126492288;0,759295641;-0,193861235;-0,003465693;0,000649201
2127570176;0,722812055;-0,229874916;-0,002196163;-0,001330117
2128648704;0,704311809;-0,260901277;0,002120971;0,001411708
2129728128;0,690604235;-0,289633582;0,000482412;0,003176328
2130807680;0,656822984;-0,31627039;-0,002835993;0,001688241
2131887872;0,626620374;-0,345523326;-0,00598734;-0,000251643
2132968704;0,600467558;-0,373647128;0,000144641;0,000452006
2134050176;0,575288945;-0,404143835;-0,003032373;0,001460377
2135131776;0,552022881;-0,429816026;-0,006317846;0,000478733
2136214272;0,509357986;-0,461016753;-0,005575674;0,00217656
2137297408;0,472779611;-0,492341023;-0,00978879;0,003139466
2138380800;0,436219567;-0,514900866;-0,011140971;0,005816189
2139464832;0,408378731;-0,52693562;-0,010783385;0,001474823
2140549376;0,382976283;-0,544691944;-0,014255632;0,001018438
2141634688;0,353052069;-0,561317554;-0,004738986;0,000402632
2142720512;0,320403185;-0,58208499;-0,005827924;-0,000674176
2143806720;0,28903738;-0,614867102;-0,011697545;0,001341842
2144893440;0,242395564;-0,641328155;-0,012184081;0,002538576
2145980800;0,210210239;-0,653030391;-0,012905625;0,003922342
2147068800;0,183500826;-0,664285124;-0,011068503;0,00027338
2148157440;0,150509243;-0,6716521;-0,010546327;0,000785671
2149246208;0,119791684;-0,68489779;-0,005166435;0,002563144
2150335744;0,089733905;-0,700433516;-0,008207088;0,000755948
2151426048;0,049513433;-0,716996553;-0,009806701;8,97E-06
2152516864;0,019933039;-0,727388885;-0,011053215;0,000817037
2153608192;-0,011690055;-0,739868936;-0,004678567;-0,001264411
2154699776;-0,038370375;-0,737099661;-0,008890507;0,002254528
2155791872;-0,069470057;-0,725341646;-0,005751634;0,002080456
2156884992;-0,091861788;-0,727563609;-0,004568833;0,001308024
2157978624;-0,1169284;-0,730092214;-0,008695104;0,000421926
2159072512;-0,139677823;-0,732695503;-0,00742436;-0,000904336
2160166912;-0,168492313;-0,731318307;-0,005832012;-0,000789047
2161262080;-0,194144702;-0,727548917;-0,004310232;0,000952723
2162357760;-0,222514731;-0,725441093;-0,002713062;-0,00272122
2163453952;-0,253160535;-0,711656958;-0,005240966;-0,001901922
2164550656;-0,282579413;-0,690913431;-0,008006886;-0,00375163
2165648128;-0,314634367;-0,677826517;-0,007993737;-0,004348536
2166746112;-0,344601923;-0,652353535;-0,006827372;-0,003612121
2167844608;-0,378002187;-0,637945681;-0,003745791;-0,001215983
2168943616;-0,395982753;-0,61785738;-0,007165704;5,78E-05
2170043136;-0,427940676;-0,590582346;-0,009556401;-0,004219826
2171143168;-0,454298731;-0,568894669;-0,009765211;0,000461037
2172243712;-0,490799695;-0,54401996;-0,007549787;0,001031817
2173345024;-0,524097099;-0,509610156;-0,005773792;-0,000177075
2174447104;-0,557809733;-0,472933995;-0,01073194;-0,004886129
2175549184;-0,58707253;-0,434062302;-0,006657893;0,00075816
2176652288;-0,620764218;-0,404196043;-0,004778974;-0,002610256
2177755648;-0,657245061;-0,367470538;-0,00810266;-0,003965869
2178859776;-0,686697204;-0,304911133;-0,008863114;-0,006559048
2179964416;-0,712020201;-0,257539009;-0,010929012;-0,008575879
2181069312;-0,725595449;-0,212035162;-0,007497009;-0,006057953
2182175232;-0,756166183;-0,152840286;-0,0099019;-0,006256398
2183281408;-0,784449136;-0,103953523;-0,009688382;-0,005245827
2184388352;-0,800702287;-0,044712932;-0,008024481;-0,004845246
2185495552;-0,8202708;0,01270576;-0,002247281;-0,002224506
2186603776;-0,85178903;0,083815823;-0,003037531;-0,003857845
2187712256;-0,866986969;0,142125884;-0,003917858;-0,004636131
2188821248;-0,86400737;0,205761779;-0,004289942;-0,00577642
2189931008;-0,863579263;0,275438483;-0,000515626;-0,008463266
2191041280;-0,844333003;0,323722187;-0,004796907;-0,00226154
2192151808;-0,839640707;0,390183177;-0,005957291;-0,004440165
2193263360;-0,825398652;0,458151796;-0,006050413;-0,00276957
2194374912;-0,801763214;0,526388627;-0,004892516;-0,004351455
2195487488;-0,773784168;0,604062932;-0,006195653;-0,002331523
2196600576;-0,732763715;0,658410781;-0,002480137;-0,006340874
2197714176;-0,665493349;0,709840727;-0,002590202;-0,003562473
2198828544;-0,61333449;0,752882577;-0,001632973;-0,011313901
2199943168;-0,534837818;0,786727752;-0,004090254;-0,009606919
2201058304;-0,43861287;0,821419454;-0,003314334;-0,007679457
2202174208;-0,313050012;0,839944778;-0,005493625;-0,004210761
2203290624;-0,204902459;0,823788379;-0,004605055;-0,003973758
2204407808;-0,119746746;0,80855359;-0,007422023;-0,003794838
2205525248;-0,033379744;0,784790016;-0,003556374;-0,00380119
2206643456;0,052169792;0,758991833;-0,004599063;-0,008007539
2207761920;0,112607336;0,741808614;-0,002307899;-0,007541828
2208881152;0,182708647;0,703146836;-0,001859895;-0,005974442
2210000896;0,231966227;0,641907593;-0,005653784;-0,003467135
2211121408;0,286936799;0,566197437;-0,008455318;0,001848523
2212242432;0,319144742;0,51124321;-0,007196128;0,000382452
2213363968;0,357347828;0,480883665;-0,00415504;-0,001710715
2214485760;0,380732048;0,423243361;-0,007083811;0,001159426
2215608576;0,42061819;0,380825801;-0,002924114;-4,99E-06
2216731904;0,4346726;0,349067399;-0,007907106;0,005012158
2217855744;0,462144679;0,305729573;-0,002812875;0,000230167
2218980096;0,508506871;0,284571274;-0,00479109;-0,000315241
2220104960;0,506520654;0,258012725;-0,000619115;-0,001305154
2221230592;0,523727461;0,233968015;0,000679629;-0,000711614
2222356480;0,544854312;0,202416173;0,001189166;-0,000189235
2223483136;0,589201073;0,149713937;-0,001293256;0,001037119
2224610304;0,610819341;0,097293723;-0,000510705;0,001738054
2225737984;0,631046555;0,035693391;-0,001012999;-0,000178011
2226866432;0,635488716;-0,007453822;-0,006437012;0,001853622
2227995392;0,642611229;-0,061551998;0,001377094;-0,001154342
2229125120;0,646610278;-0,105477082;0,001355608;-0,003927017
2230255104;0,657702808;-0,136462423;0,008928263;-0,004766335
2231385600;0,643231891;-0,190534728;0,007419073;-0,00726238
2232516864;0,626296883;-0,222200316;0,009219215;-0,006663224
2233648896;0,608558939;-0,263589472;0,008038877;-0,003077221
2234780928;0,608599687;-0,306915052;0,00903432;-0,000998206
2235913984;0,592179407;-0,351230589;0,006788457;-0,006096682
2237047552;0,554221411;-0,384069076;0,006554104;-0,006612786
2238181632;0,53066594;-0,434976027;0,006915863;-0,007958444
2239316224;0,47661627;-0,461864468;0,003181806;-0,005022702
2240451584;0,456548765;-0,486911781;0,004502799;-0,004958299
2241587456;0,424182938;-0,50245932;0,009539194;-0,009380595
2242723584;0,408669296;-0,525547683;0,010402073;-0,007747854
2243860736;0,384953786;-0,540581619;0,01254082;-0,007247102
2244998144;0,349363823;-0,559415472;0,015057019;-0,006557721
2246136320;0,307211317;-0,577401628;0,014923035;-0,008531945
2247275008;0,262424444;-0,600348198;0,013095342;-0,007178945
2248414208;0,22656178;-0,610422126;0,010480346;-0,012310991
2249554176;0,193454205;-0,625598912;0,007879705;-0,012616912
2250694400;0,152012786;-0,625581789;0,006026458;-0,011043841
2251835648;0,115975262;-0,628727969;0,003762838;-0,017536611
2252977152;0,051891423;-0,624902751;0,006699658;-0,013453249
2254119424;-0,006572211;-0,630540531;0,004388646;-0,016117067
2255262208;-0,039028993;-0,628695171;0,000588184;-0,018174298
2256405504;-0,069897415;-0,619996218;0,004294631;-0,015807553
2257549312;-0,110671537;-0,619737011;0,00522416;-0,01691237
2258693888;-0,153031474;-0,612254854;0,002724671;-0,01636288
2259838976;-0,207589595;-0,607540105;0,00415305;-0,012669568
2260984576;-0,262973353;-0,592762268;0,002036564;-0,010988489
2262130688;-0,321163547;-0,568978266;0,005834027;-0,009031692
2263277568;-0,381533632;-0,554569483;0,00257692;-0,00954005
2264424960;-0,409051214;-0,537476186;0,006392539;-0,005920149
2265573120;-0,445807609;-0,518271982;0,002348538;-0,009621829
2266721536;-0,474616282;-0,499751333;-0,005062344;-0,010081489
2267870720;-0,504863236;-0,471877403;-0,003465817;-0,004014922
2269020416;-0,542937736;-0,432385025;-0,003543203;-0,004665192
2270170624;-0,555844156;-0,37062539;-0,007214518;-0,004201695
2271321600;-0,585137099;-0,318528766;-0,008835749;-0,001334754
2272473088;-0,615749137;-0,267953539;-0,010455206;0,002631744
2273625088;-0,624275943;-0,202634372;-0,009350954;0,005977271
2274777600;-0,607664358;-0,129635374;-0,005605111;0,004660376
2275930880;-0,588779862;-0,049125156;-0,004553197;0,00826153
2277084928;-0,579648006;0,025301406;-0,00291192;0,016328843
2278239232;-0,511069831;0,132614625;-0,004327971;0,015171413
2279394048;-0,457354734;0,213689899;-0,005842805;0,017352907
2280549888;-0,353748556;0,287377708;-0,002152981;0,019292635
2281705984;-0,25296661;0,331645352;2,29E-05;0,023834535
2282862592;-0,177185057;0,36505412;0,002764905;0,030948481
2284019968;-0,009693335;0,396710879;0,001526214;0,02935803
2285177600;0,094466812;0,363638487;0,002630268;0,033509537
2286336512;0,206903186;0,335252563;0,000821277;0,029286794
2287495424;0,323107874;0,284978218;0,00556007;0,025919125
2288655104;0,404048348;0,210548629;0,00774054;0,030805033
2289815552;0,460138227;0,134522214;0,00874723;0,034010162
2290976000;0,472800138;0,032608598;0,012896523;0,038558104
2292137728;0,490465836;-0,048997354;0,019175223;0,033834921
2293299712;0,458842944;-0,142113262;0,022396146;0,025026884
2294462208;0,442305084;-0,22137907;0,024749947;0,024715116
2295625472;0,381012979;-0,28826617;0,026531304;0,02522699
2296789248;0,330019185;-0,343715808;0,026429451;0,021194372
2297953536;0,26079165;-0,410804488;0,026742988;0,015163177
2299118592;0,204790945;-0,447990702;0,028287859;0,024955946
2300284160;0,136783513;-0,49632063;0,033015743;0,012817141
2301450240;0,091105449;-0,521936195;0,035406324;0,011127592
2302617088;0,016284688;-0,549689133;0,031402459;0,006764303
2303784448;-0,037028103;-0,56775159;0,031262782;0,002790475
2304952064;-0,098838374;-0,581628192;0,030919166;-0,006518362
2306120960;-0,177480435;-0,593903129;0,029791899;-0,010546224
2307289856;-0,236323014;-0,596444836;0,030949221;-0,015213684
2308459520;-0,2864552;-0,58683041;0,029850746;-0,014300358
2309629952;-0,325566245;-0,587649449;0,02554776;-0,021502576
2310800896;-0,369753134;-0,569258233;0,0232334;-0,025681419
2311972096;-0,409535427;-0,551485027;0,019927907;-0,026055018
2313144320;-0,469519887;-0,530669576;0,014569028;-0,026358167
2314317056;-0,51298926;-0,512378611;0,013022543;-0,02133914
2315490304;-0,544721027;-0,494309278;0,005692639;-0,01652603
2316664320;-0,560597651;-0,473734494;0,00502426;-0,018312103
2317838592;-0,580418394;-0,408344955;0,000979551;-0,01444112
2319013632;-0,604501876;-0,343866368;-0,002003813;-0,016619678
2320189184;-0,633336985;-0,237974502;-0,002622365;-0,012465448
2321365504;-0,649752494;-0,189160483;-0,002873169;-0,013670908
2322542336;-0,668286481;-0,129690571;-0,007832595;-0,0090731
2323719680;-0,696162106;-0,077006524;-0,008781464;-0,004584403
2324897792;-0,684761181;-0,002912591;-0,007922122;-0,002087561
2326076416;-0,681283023;0,081993775;-0,011886555;-0,000166461
2327255808;-0,655111581;0,181490109;-0,01154019;0,000704225
2328435456;-0,638821913;0,241913506;-0,011857729;0,001221412
2329616128;-0,597387495;0,332067491;-0,010791159;1,79E-05
2330797056;-0,562989994;0,418781984;-0,013639838;0,005897178
2331978496;-0,496051181;0,52366948;-0,014334682;0,004933971
2333160960;-0,443036728;0,598780991;-0,007004275;0,008500616
2334343680;-0,320834139;0,681408561;-0,004512925;0,010003236
2335526912;-0,235621668;0,724640252;-0,01162552;0,008192708
2336711168;-0,142095453;0,73804346;-0,001892653;0,011231261
2337895680;-0,076455978;0,742104651;-0,008413488;0,011642028
2339080704;0,026116494;0,760693323;-0,003791461;0,006758075
2340266752;0,136055741;0,783269176;-0,001353254;0,005487852
2341453056;0,23271713;0,768854854;0,001806311;0,006809864
2342640128;0,338330819;0,741490354;-0,006527041;0,005089044
2343827712;0,39022609;0,702220309;-0,005952311;0,008213142
2345016064;0,495416991;0,673745825;0,00092853;0,006823558
2346204672;0,540235329;0,63218287;-0,000928839;0,007390768
2347394304;0,589942763;0,553935832;0,002934236;0,006727766
2348584448;0,659185296;0,51942473;-0,002043582;0,004228402
2349775104;0,715797157;0,474685052;-0,003703192;0,003318591
2350966272;0,715857774;0,409576017;0,000915043;0,004793818
2352157952;0,7330953;0,348935655;0,001670565;0,007472412
2353350400;0,748529282;0,278509078;0,005530826;0,007413472
2354543360;0,767913136;0,225113932;0,004202974;0,009179029
2355737088;0,738231552;0,142425513;-0,001269665;0,00579494
2356931328;0,711387489;0,087669373;-0,002141031;0,00341206
2358126336;0,706596406;0,040646234;0,000896841;0,00599539
2359321856;0,703604717;0,000906126;-0,002751484;0,004611352
2360517888;0,699532514;-0,069406979;-0,001443008;0,006943106
2361714688;0,667737063;-0,124893151;-0,010016885;0,004351853
2362912000;0,629229357;-0,17528824;-0,011298709;0,007787602
2364109824;0,582351688;-0,233029348;-0,014554507;0,010518675
2365308160;0,554026049;-0,260777017;-0,010627012;0,011520222
2366507264;0,50870547;-0,300257619;-0,003533185;0,009779119
2367707136;0,480088842;-0,314791547;-0,007585241;0,010450559
2368907520;0,449543373;-0,349094801;-0,011635279;0,010768564
2370108416;0,409821041;-0,386139514;-0,011770211;0,013459259
2371310080;0,388718275;-0,408117272;-0,010282922;0,01749938
2372512000;0,360355318;-0,437942244;-0,014770223;0,019016971
2373714944;0,322793283;-0,484494333;-0,011072203;0,013299675
2374918144;0,28902414;-0,507351707;-0,008974824;0,017156666
2376122112;0,251718683;-0,51684175;-0,010044809;0,01215022
2377326848;0,21631616;-0,524245913;-0,008760083;0,017105065
2378532096;0,190287888;-0,521868464;-0,006241027;0,025235356
2379737856;0,174694195;-0,53572484;-0,001895841;0,027449797
2380944128;0,159166827;-0,557780735;-0,002532395;0,026145582
2382151424;0,148830023;-0,573796026;0,002720242;0,027646656
2383358976;0,127152698;-0,588442845;-0,001822807;0,020405651
2384567296;0,100684948;-0,602704791;-0,001254178;0,021181201
2385776128;0,081059663;-0,60535633;0,000621881;0,018614241
2386985472;0,05228421;-0,614317529;0,004368516;0,02574708
2388195840;0,034955435;-0,622408947;0,005602588;0,030129996
2389406464;0,018048713;-0,626495379;0,009253464;0,027472601
2390617856;0,001219424;-0,638059443;0,011784863;0,030063578
2391829760;-0,013734252;-0,621175874;0,012385921;0,024214802
2393042432;-0,027869549;-0,614676612;0,012055836;0,021560969
2394255360;-0,044844426;-0,579761291;0,011457331;0,02401942
2395469312;-0,068174006;-0,552122282;0,010308989;0,016945157
2396683776;-0,092880856;-0,520368194;0,015018642;0,020394508
2397898752;-0,125986551;-0,50148185;0,014933639;0,00762725
2399114496;-0,1510942;-0,483887651;0,016131047;0,008331103
2400330496;-0,176638735;-0,469593211;0,017928807;0,00884498
2401547520;-0,214538198;-0,451816118;0,017698797;0,003932797
2402765056;-0,235770648;-0,428237367;0,020525104;0,007639492
2403983104;-0,262720283;-0,392283628;0,019442777;-0,002583028
2405201920;-0,290144295;-0,372602057;0,019074556;0,001426338
2406421248;-0,312289444;-0,360585175;0,024115477;0,001001601
2407641088;-0,35189402;-0,334645882;0,019804195;-0,000619666
2408861696;-0,367117565;-0,331543605;0,018035199;0,002774115
2410082816;-0,392270182;-0,297404565;0,017014165;0,002517995
2411304704;-0,429438902;-0,263264691;0,014310748;0,004312747
2412527104;-0,455547399;-0,236117899;0,015686838;-0,001441966
2413750272;-0,490808757;-0,213320145;0,016013997;-0,006130046
2414973696;-0,522936224;-0,188473532;0,016004012;-0,005926177
2416198144;-0,540265455;-0,171086539;0,01347456;-0,013121923
2417423104;-0,542041943;-0,150534879;0,022426997;-0,020054515
2418648576;-0,526780002;-0,134157449;0,023888412;-0,022732722
2419874560;-0,556332467;-0,088923906;0,017527357;-0,016180968
2421101568;-0,604800663;-0,063033925;0,012293991;-0,013421231
2422328832;-0,615928264;-0,058109122;0,013090341;-0,012931306
2423557120;-0,620594944;-0,046438908;0,012751097;-0,018906836
2424785664;-0,618885261;-0,01108635;0,006890529;-0,018532376
2426014976;-0,600627432;0,015613899;0,008781338;-0,015803975
2427244544;-0,593369102;0,034834259;0,015166946;-0,026658086
2428475392;-0,557941466;0,070708377;0,010519302;-0,026819134
2429706240;-0,536201397;0,109453235;0,004747477;-0,030156382
2430938368;-0,523796223;0,1654021;0,003411912;-0,028445779
2432170752;-0,500763382;0,180759225;0,00325716;-0,027949672
2433403392;-0,477386044;0,228487243;0,004042143;-0,028331933
2434637312;-0,460918707;0,276740422;-0,00699814;-0,029093234
2435871488;-0,404982763;0,295037867;-0,002185842;-0,030666344
2437106432;-0,358209219;0,340220829;-0,005872824;-0,032233319
2438341888;-0,322598404;0,400145468;-0,011738229;-0,031240822
2439578112;-0,281195007;0,442848336;-0,011146643;-0,029678422
2440814848;-0,276912657;0,500465867;-0,021945166;-0,030389481
2442052096;-0,254722069;0,535365645;-0,021745983;-0,033387318
2443290112;-0,198976833;0,581825265;-0,030494422;-0,030479277
2444528896;-0,124540596;0,581658335;-0,021406492;-0,03430196
2445768192;-0,080260745;0,61921321;-0,030395991;-0,028937215
2447008256;0,015773823;0,599730211;-0,03356765;-0,027108257
2448248576;0,024722353;0,616212638;-0,042198342;-0,02700235
2449489920;0,076649217;0,619260509;-0,043658196;-0,024968931
2450731520;0,078062347;0,589043177;-0,044719574;-0,024522391
2451973888;0,097746327;0,578726644;-0,04829936;-0,022612177
2453217024;0,138679533;0,565513221;-0,052486428;-0,016503083
2454460672;0,242296502;0,552499126;-0,05441367;-0,012413736
2455704832;0,254677531;0,526919178;-0,059560765;-0,00964518
2456950016;0,272547204;0,48902795;-0,060869038;-0,007091828
2458195456;0,299052389;0,450345349;-0,06105963;-0,006585985
2459441664;0,358651422;0,383868908;-0,058202261;0,002838598
2460688640;0,392909525;0,325952772;-0,056047924;0,002172805
2461935872;0,4756174;0,249808656;-0,045959627;0,013137997
2463184128;0,519670408;0,205341644;-0,050769713;0,017170829
2464432896;0,499424086;0,176608327;-0,052157063;0,018707239
2465682176;0,508681716;0,137432586;-0,050215322;0,02488848
2466932224;0,529040885;0,08710077;-0,04306715;0,031558836
2468182784;0,547202914;0,051050262;-0,041588373;0,038751265
2469434112;0,54366862;-0,0088381;-0,035259244;0,040472219
2470685952;0,546729817;-0,034763887;-0,031763905;0,043083395
2471938560;0,537295023;-0,077438264;-0,026468177;0,048139335
2473191680;0,548611798;-0,116855103;-0,020251069;0,05392129
2474445568;0,539106714;-0,133732722;-0,016268775;0,057150511
2475700224;0,540248267;-0,172133534;-0,016360462;0,060314423
2476955136;0,516941632;-0,194487595;-0,010349025;0,062218113
2478210816;0,508924052;-0,240127877;0,000528903;0,068163205
2479467264;0,515909059;-0,271491493;0,006441098;0,073654473
2480724224;0,510458032;-0,312783521;0,005058608;0,069108526
2481981696;0,49541291;-0,326582052;0,010252787;0,072490018
2483240192;0,510866868;-0,354119029;0,01980845;0,073453677
2484498944;0,488296911;-0,378915439;0,02489922;0,078436066
2485758464;0,465527665;-0,386377694;0,03059277;0,07798355
2487018752;0,434633306;-0,390732149;0,03576396;0,076405575
2488279552;0,401690061;-0,411453283;0,038383391;0,076190285
2489541120;0,370946715;-0,414619342;0,043912187;0,071064441
2490802944;0,360717401;-0,421658501;0,048562697;0,057198158
2492065792;0,336136116;-0,433529944;0,050507406;0,049881876
2493329152;0,300565562;-0,456232814;0,057924111;0,044088892
2494593024;0,258107714;-0,476717747;0,066783719;0,03449973
2495857664;0,221352904;-0,495361681;0,071288723;0,038826261
2497123328;0,211537988;-0,507243032;0,074856925;0,03660432
2498388992;0,204047506;-0,489932632;0,075965427;0,03755014
2499655680;0,168197243;-0,490971776;0,079935774;0,023346164
2500922880;0,16294244;-0,492056008;0,081371462;0,014373221
2502190848;0,125723081;-0,502849529;0,088221675;0,004513974
2503459328;0,088617906;-0,505523684;0,092153249;-0,006888146
2504728320;0,074739806;-0,510487413;0,088724034;-0,009838657
2505998080;0,044544825;-0,500008981;0,0902614;-0,017531167
2507268608;0,006790078;-0,508198793;0,090439423;-0,024721564
