Frequency;S11-S-Real;S11-S-Imaginary;S21-S-Real;S21-S-Imaginary
2084871808;-0,791731601;0,178221931;0,009450343;-0,001117589
2085928704;-0,764085612;0,230914026;0,009082189;-3,20E-05
2086986240;-0,772953145;0,280449987;0,007852967;-0,000943436
2088044160;-0,731631424;0,340924997;0,006837246;0,00228178
2089102720;-0,678390852;0,404917842;0,006498187;0,002879276
2090161792;-0,647812789;0,455553991;0,007960655;0,000482908
2091221632;-0,596344041;0,50613875;0,007214964;0,001327974
2092281600;-0,534792106;0,552609928;0,004612979;0,004593846
2093342336;-0,481627179;0,596333627;0,006132363;0,0036653
2094403456;-0,412154551;0,629320666;0,004756468;0,007808681
2095465472;-0,327010741;0,665708998;0,005656369;0,013244915
2096527872;-0,249729166;0,680021502;0,002757437;0,010939087
2097590400;-0,173452495;0,719604162;0,004720365;0,00968734
2098654080;-0,092044055;0,730512335;0,003446878;0,009199256
2099717888;-0,002278279;0,755180093;0,003390513;0,006004535
2100782336;0,055467636;0,750814353;0,004345235;0,011365716
2101847424;0,144055727;0,754749526;-4,22E-05;0,014482441
2102912896;0,219779823;0,729491677;0,001025139;0,017716825
2103979136;0,309550613;0,729630485;-0,000602659;0,014411194
2105045504;0,391100364;0,720384985;-0,000342137;0,013659282
2106112768;0,44753913;0,680546391;0,000570224;0,011571689
2107180544;0,523884955;0,637226675;0,00106705;0,014748274
2108248704;0,577464076;0,596100667;0,00103784;0,014101256
2109317504;0,624636339;0,56669943;-0,002865118;0,01188554
2110386816;0,679991248;0,517593898;-0,00221049;0,012650771
2111456896;0,70565987;0,461850091;-0,005390505;0,011682049
2112527104;0,763367927;0,397518475;-0,00507824;0,009086358
2113598080;0,77364499;0,36392895;-0,00337286;0,004285077
2114669824;0,789576848;0,314117283;-0,00259241;0,010019849
2115741696;0,819627061;0,266285727;-0,003481631;0,011853118
2116814336;0,845771695;0,20778641;-0,008263454;0,013523764
2117887488;0,846146281;0,153918217;-0,006968711;0,010565371
2118961152;0,846324242;0,111024229;-0,007187162;0,011026071
2120035456;0,858267694;0,056781308;-0,005737206;0,011036524
2121110144;0,84253978;0,022916987;-0,002009882;0,007452924
2122185472;0,811563395;-0,019785888;-0,002544713;0,00567915
2123261440;0,826204316;-0,070401359;-0,007308162;0,007895267
2124337664;0,818284029;-0,122254854;-0,005704309;0,005314337
2125414656;0,797618755;-0,168883074;-0,010971127;0,007874816
2126492288;0,777680825;-0,211061891;-0,007355736;0,004978569
2127570176;0,748933944;-0,234232568;-0,002808145;0,003706441
2128648704;0,730097957;-0,259022064;-0,002488549;0,005284647
2129728128;0,701236522;-0,292477717;-0,003724479;0,002124094
2130807680;0,665643382;-0,321440172;-0,00087753;0,001512507
2131887872;0,652280431;-0,344041038;-0,003459076;0,002044768
2132968704;0,614334721;-0,380251607;-0,005867438;0,002785016
2134050176;0,589913445;-0,400931565;-0,010192446;0,003124027
2135131776;0,557532443;-0,429927657;-0,010950735;0,004993003
2136214272;0,532800167;-0,458867593;-0,016518481;0,00582025
2137297408;0,489403389;-0,49273074;-0,015330293;0,005449153
2138380800;0,451889898;-0,513949717;-0,014463868;0,004175063
2139464832;0,417329373;-0,5257292;-0,013904649;0,003563275
2140549376;0,38091637;-0,550030017;-0,008977433;0,000116494
2141634688;0,35703375;-0,562401912;-0,014147005;0,003888352
2142720512;0,335136049;-0,57995127;-0,011674495;-0,000323178
2143806720;0,292324139;-0,608953963;-0,016104252;0,000527856
2144893440;0,252724007;-0,637133405;-0,01543675;0,003292854
2145980800;0,216404607;-0,652374342;-0,016941743;0,000671807
2147068800;0,182089795;-0,661890442;-0,014427573;0,001660332
2148157440;0,158422054;-0,670219922;-0,01176312;0,002177403
2149246208;0,126602534;-0,676687644;-0,012464627;-0,001133808
2150335744;0,086009096;-0,701686361;-0,01012309;-0,001171817
2151426048;0,051847031;-0,722539858;-0,008573069;-0,002497958
2152516864;0,010069408;-0,738630734;-0,005202025;-0,000796317
2153608192;-0,017894779;-0,737990251;-0,006384462;-0,001571435
2154699776;-0,045840122;-0,742597286;-0,007390327;0,001161598
2155791872;-0,066073972;-0,732744137;-0,005549364;-0,001760762
2156884992;-0,099557398;-0,729360056;-0,009872642;-0,000909336
2157978624;-0,116196929;-0,730605407;-0,006085073;-0,000117201
2159072512;-0,141379191;-0,730093616;-0,007928659;-0,001144242
2160166912;-0,165432837;-0,737705783;-0,005625894;-0,002087785
2161262080;-0,19589599;-0,736442404;-0,007534024;-0,001817822
2162357760;-0,223615948;-0,722562991;-0,006635239;-0,002072234
2163453952;-0,257588843;-0,704975307;-0,010613174;-0,001797015
2164550656;-0,286774143;-0,699808482;-0,009627553;-0,001995242
2165648128;-0,314177429;-0,674845887;-0,009567938;-0,003664304
2166746112;-0,348134962;-0,653267384;-0,010460758;-0,004801383
2167844608;-0,371163678;-0,625422542;-0,010963344;-0,005310586
2168943616;-0,402489724;-0,605567895;-0,010562186;-0,0060831
2170043136;-0,42964345;-0,587948102;-0,010061168;-0,000908126
2171143168;-0,466057725;-0,559980117;-0,012832365;-0,002490761
2172243712;-0,497513991;-0,533594682;-0,011191424;-0,004945895
2173345024;-0,526882465;-0,509419739;-0,009212163;-0,004872271
2174447104;-0,566007508;-0,466127869;-0,008522686;-0,001890477
2175549184;-0,593860984;-0,42453021;-0,0141363;-0,004659977
2176652288;-0,63315653;-0,387287609;-0,010636678;-0,007745476
2177755648;-0,662407312;-0,344610858;-0,008704349;-0,009347611
2178859776;-0,684765836;-0,307001027;-0,010732213;-0,007787459
2179964416;-0,71637476;-0,252592181;-0,010277038;-0,002445955
2181069312;-0,733162876;-0,206105811;-0,009029993;-0,002277862
2182175232;-0,75624568;-0,154228979;-0,013365554;-0,004094564
2183281408;-0,771629252;-0,103665683;-0,009459731;-0,004657608
2184388352;-0,803533078;-0,043176848;-0,008662595;-0,009704134
2185495552;-0,828374351;0,023959946;-0,008957742;-0,01248484
2186603776;-0,849031338;0,090321939;-0,003770864;-0,004996358
2187712256;-0,848485764;0,140784716;-0,003288132;-0,007440829
2188821248;-0,865130518;0,211191874;-0,004023508;-0,007936681
2189931008;-0,87118085;0,28004059;-0,005036299;-0,008630711
2191041280;-0,873818098;0,350843023;-0,004730907;-0,01241932
2192151808;-0,843066736;0,396628704;-0,004497437;0,001690952
2193263360;-0,834617597;0,464601302;-0,006118641;-0,005380277
2194374912;-0,788609818;0,533054256;-0,006723811;-0,000952426
2195487488;-0,746285092;0,583649635;-0,005967163;-0,002499575
2196600576;-0,725207824;0,667368726;-0,002755144;-0,007920811
2197714176;-0,692896983;0,732626464;-0,003955443;-0,013761166
2198828544;-0,626377767;0,77519888;0,000561725;-0,011390556
2199943168;-0,527848035;0,803557413;-0,001715716;-0,008488285
2201058304;-0,419604712;0,823345189;-0,003348692;-0,007261534
2202174208;-0,320456541;0,838402889;-0,004019452;-0,008632308
2203290624;-0,188722338;0,817888413;-0,00469732;-0,0052099
2204407808;-0,10950588;0,807321225;-0,00678886;-0,005779116
2205525248;-0,024521001;0,811892136;0,001001081;-0,008681532
2206643456;0,040917054;0,757586648;-0,005247201;-0,005336268
2207761920;0,134701202;0,735131601;-0,003793901;-0,004332048
2208881152;0,173404463;0,689747997;-0,005193826;-0,00550257
2210000896;0,243255959;0,64034867;-0,001425955;-0,00615513
2211121408;0,274912762;0,588253354;-0,003836518;-0,003958274
2212242432;0,325762032;0,509959944;-0,00619166;0,001490324
2213363968;0,339051943;0,477861857;-0,006462157;-0,002849971
2214485760;0,385296472;0,419839096;-0,006583864;7,06E-05
2215608576;0,406304968;0,400600065;-0,00070275;-0,004174635
2216731904;0,436558601;0,404249499;0,006544034;-0,010686626
2217855744;0,445587988;0,376258111;0,007113905;-0,007233425
2218980096;0,475127739;0,349442243;0,007646268;-0,006813426
2220104960;0,486068124;0,313149997;0,011476865;-0,010006167
2221230592;0,516786982;0,286586115;0,01285444;-0,012087496
2222356480;0,538913574;0,246580767;0,016608066;-0,011063238
2223483136;0,560270854;0,212983914;0,014979266;-0,008912014
2224610304;0,591002441;0,149287653;0,007711691;-0,005949879
2225737984;0,616656074;0,101110961;0,013701091;-0,00611397
2226866432;0,621624365;0,049251783;0,01507934;-0,006014902
2227995392;0,627879641;0,002229808;0,014838303;-0,004315008
2229125120;0,634083305;-0,05200984;0,018378795;-0,00803681
2230255104;0,65576623;-0,107853956;0,019086277;-0,006965902
2231385600;0,638915242;-0,164816603;0,019544514;-0,006209575
2232516864;0,611678869;-0,197584272;0,021342831;-0,008125078
2233648896;0,610610269;-0,251682021;0,021173362;-0,008270402
2234780928;0,589013585;-0,26484534;0,024319944;-0,006774646
2235913984;0,569469754;-0,319123082;0,016934292;-0,006721116
2237047552;0,559273308;-0,366979906;0,02010978;-0,007661766
2238181632;0,501946421;-0,399849732;0,021305558;-0,006547689
2239316224;0,471299642;-0,447586193;0,021360526;-0,006415839
2240451584;0,440975467;-0,474017761;0,019895881;-0,006496921
2241587456;0,428335127;-0,487290202;0,019677708;-0,006552875
2242723584;0,396821741;-0,506241565;0,02065065;-0,008511639
2243860736;0,357436332;-0,528811401;0,021334457;-0,005505373
2244998144;0,351545063;-0,554072273;0,023755764;-0,005780735
2246136320;0,299198571;-0,575526091;0,027057589;-0,00471676
2247275008;0,253324213;-0,589245883;0,022856876;-0,005842158
2248414208;0,209890576;-0,609457776;0,023434599;-0,007644083
2249554176;0,164189694;-0,609137529;0,02243603;-0,008458189
2250694400;0,125284206;-0,610350939;0,021969373;-0,006396244
2251835648;0,091742649;-0,625827268;0,020623044;-0,0107124
2252977152;0,037875429;-0,62980212;0,01461219;-0,009855169
2254119424;-0,01978475;-0,626844541;0,014182545;-0,010051766
2255262208;-0,061466946;-0,625646701;0,016434737;-0,013824839
2256405504;-0,09788256;-0,622278155;0,019369464;-0,010301945
2257549312;-0,135154;-0,621828786;0,013343565;-0,01278501
2258693888;-0,176032514;-0,616481952;0,019327082;-0,010531969
2259838976;-0,241105381;-0,609402364;0,017463544;-0,007083229
2260984576;-0,29189413;-0,597924288;0,017311427;-0,007220217
2262130688;-0,338848659;-0,578638076;0,015646411;-0,002449009
2263277568;-0,383873045;-0,563168596;0,011963587;-0,004136575
2264424960;-0,440453343;-0,537784845;0,014917278;-0,003072197
2265573120;-0,476308199;-0,536087129;0,009934581;-0,003037975
2266721536;-0,494852847;-0,513685019;0,005027419;-0,004255702
2267870720;-0,52559757;-0,482278665;0,001229424;-0,000501758
2269020416;-0,572963964;-0,443519196;-0,001254464;-0,001169071
2270170624;-0,597841503;-0,393804513;0,001314346;0,002528823
2271321600;-0,623537385;-0,348623602;-0,002313929;0,005649383
2272473088;-0,640368764;-0,290424184;-0,001861215;0,011616604
2273625088;-0,645197273;-0,227532508;-0,006233431;0,003977874
2274777600;-0,646055749;-0,152238554;-0,004740694;0,013415806
2275930880;-0,625962431;-0,068732192;-0,005269408;0,011642501
2277084928;-0,594722464;0,022948611;-0,0036032;0,014169777
2278239232;-0,535674703;0,11670901;-0,002119027;0,018719238
2279394048;-0,4627398;0,187396009;-0,004028764;0,02574379
2280549888;-0,406975895;0,247771951;-0,005588519;0,026372708
2281705984;-0,329686843;0,319297435;-0,001563004;0,031733692
2282862592;-0,197767861;0,340551398;-0,00115708;0,034008848
2284019968;-0,062574902;0,3687278;0,002512096;0,040054652
2285177600;0,072380697;0,372769217;-0,000562297;0,043157506
2286336512;0,173930128;0,324400123;-0,003893134;0,041350721
2287495424;0,287915126;0,28000287;5,02E-05;0,039177549
2288655104;0,362699569;0,216486849;0,00387828;0,042965263
2289815552;0,402467636;0,127812126;0,006778293;0,048565822
2290976000;0,42050103;0,038721814;0,008601308;0,050228751
2292137728;0,439649808;-0,055025235;0,010643551;0,051500176
2293299712;0,411982978;-0,12105317;0,014577776;0,052978457
2294462208;0,37797536;-0,209495753;0,017240516;0,056027898
2295625472;0,320911049;-0,282076672;0,018459037;0,049775383
2296789248;0,280860649;-0,339002388;0,01925591;0,04203656
2297953536;0,229419348;-0,399027602;0,022424112;0,035230848
2299118592;0,182669658;-0,452553769;0,023528388;0,039543251
2300284160;0,121159792;-0,487465631;0,025086119;0,038166598
2301450240;0,063702297;-0,532376218;0,028637333;0,030253072
2302617088;0,004222729;-0,545787025;0,026753622;0,023280581
2303784448;-0,053949247;-0,572246559;0,02835505;0,022026649
2304952064;-0,121740393;-0,586014767;0,025209472;0,017399534
2306120960;-0,198490319;-0,601436818;0,023487604;0,01469493
2307289856;-0,262233002;-0,610946213;0,023712014;0,01254777
2308459520;-0,302484484;-0,609953436;0,025857891;0,008828524
2309629952;-0,350939524;-0,601278757;0,025417927;0,006206084
2310800896;-0,377678843;-0,589517294;0,018598766;0,004757906
2311972096;-0,417140314;-0,570700923;0,016375575;0,000602287
2313144320;-0,477425215;-0,562598968;0,014405101;-2,87E-05
2314317056;-0,521007304;-0,538815334;0,01509847;-0,001809213
2315490304;-0,543168857;-0,520476794;0,015905412;-0,002019986
2316664320;-0,560903899;-0,472238035;0,009678608;-0,00317679
2317838592;-0,587256445;-0,447139794;0,00364829;-0,002346643
2319013632;-0,606498402;-0,366183089;-0,00099734;0,000717117
2320189184;-0,637263444;-0,316835364;-0,001227989;-0,001558283
2321365504;-0,653561109;-0,260084815;-0,008360226;0,003763891
2322542336;-0,662733702;-0,19569382;-0,004484904;0,000704814
2323719680;-0,672071131;-0,118839396;-0,006561933;0,001228755
2324897792;-0,668340736;-0,034238303;-0,004485333;0,000673145
2326076416;-0,667811317;0,04187989;-0,008938213;0,002456658
2327255808;-0,652607607;0,092656618;-0,016319225;-0,000179176
2328435456;-0,61869666;0,191819062;-0,01266177;0,000486316
2329616128;-0,593699242;0,245478086;-0,016618597;0,000152428
2330797056;-0,551771683;0,306652221;-0,018782663;0,000634118
2331978496;-0,513720339;0,414667088;-0,020226767;0,001450535
2333160960;-0,449420007;0,497002757;-0,01996127;0,002270771
2334343680;-0,336865635;0,555872784;-0,016947969;0,005376682
2335526912;-0,250224328;0,60491992;-0,016545238;0,005916734
2336711168;-0,189303261;0,596498834;-0,023478113;0,006018223
2337895680;-0,09028643;0,633648833;-0,023638101;0,005873128
2339080704;-0,021704834;0,659055841;-0,022509857;0,001858407
2340266752;0,073022584;0,67769329;-0,017999456;0,003790474
2341453056;0,168449931;0,700200042;-0,016818045;-0,000208878
2342640128;0,267529626;0,655584553;-0,018067121;0,000881709
2343827712;0,358229854;0,635243203;-0,013817934;-0,001942149
2345016064;0,393992421;0,580792592;-0,019850674;0,000597642
2346204672;0,463178535;0,549542645;-0,013202292;0,000377407
2347394304;0,524804108;0,514605333;-0,016373145;0,000448048
2348584448;0,574592481;0,463580646;-0,021328117;-0,002984602
2349775104;0,608902897;0,405177473;-0,020587815;-0,002274051
2350966272;0,666304568;0,366322391;-0,019105122;-0,002915115
2352157952;0,67210545;0,302015642;-0,021042592;-3,34E-05
2353350400;0,68738806;0,230613356;-0,018128828;0,003160786
2354543360;0,643111409;0,159867271;-0,022810981;-0,000407419
2355737088;0,642411476;0,106772059;-0,025509804;-0,002321187
2356931328;0,633937906;0,048639107;-0,021732589;0,000539584
2358126336;0,632437388;0,007838911;-0,020424008;-0,003621716
2359321856;0,652014614;-0,038189225;-0,023026753;-0,002455423
2360517888;0,629027704;-0,100021642;-0,02351408;0,001744123
2361714688;0,60842307;-0,154354809;-0,024917324;0,000605583
2362912000;0,597899574;-0,190441419;-0,027665247;0,004224744
2364109824;0,555252034;-0,244102035;-0,027195812;0,002333246
2365308160;0,518914453;-0,273146782;-0,023430417;0,000286632
2366507264;0,494241818;-0,301653459;-0,02067478;0,003468973
2367707136;0,453485402;-0,329038545;-0,022365625;0,005711259
2368907520;0,433918121;-0,356926081;-0,026019396;-2,26E-05
2370108416;0,395926819;-0,391851068;-0,025503716;0,004051885
2371310080;0,377782561;-0,411898131;-0,030017148;0,005833487
2372512000;0,344088202;-0,450931837;-0,033728929;9,69E-05
2373714944;0,314162292;-0,493502918;-0,024562053;0,006806526
2374918144;0,291238374;-0,512522803;-0,024002691;0,005268306
2376122112;0,24517571;-0,535660894;-0,023243923;0,003882806
2377326848;0,218614856;-0,541492555;-0,021981932;0,008948564
2378532096;0,194881056;-0,539064965;-0,019007211;0,009963169
2379737856;0,18085039;-0,547775664;-0,018870025;0,009971859
2380944128;0,171528759;-0,562472556;-0,013024182;0,018123954
2382151424;0,158442756;-0,591021865;-0,011870451;0,016497038
2383358976;0,137243873;-0,600981667;-0,013548618;0,011897513
2384567296;0,116237668;-0,618362012;-0,014010621;0,01023521
2385776128;0,093084532;-0,620057746;-0,008302896;0,016380997
2386985472;0,072426226;-0,637156816;-0,007937565;0,013701942
2388195840;0,049775934;-0,64505895;-0,008423668;0,015000646
2389406464;0,034298419;-0,67131284;-0,003298616;0,017249553
2390617856;0,014238309;-0,66425727;-0,000513041;0,015707278
2391829760;0,006182056;-0,659242779;-0,000112725;0,01922623
2393042432;-0,007911979;-0,634895291;0,000986723;0,015627057
2394255360;-0,027167421;-0,615075307;-0,000783211;0,011820028
2395469312;-0,04943601;-0,593274526;-0,001548164;0,013438542
2396683776;-0,070870372;-0,562197845;0,002414197;0,008385747
2397898752;-0,097691442;-0,556275336;0,00780734;0,006077498
2399114496;-0,131716112;-0,529630395;0,006416886;-0,000125445
2400330496;-0,162687873;-0,516944925;0,013981512;-0,002690999
2401547520;-0,191300766;-0,489372582;0,009823145;0,007658237
2402765056;-0,221428665;-0,460130096;0,007876705;0,003297549
2403983104;-0,244045608;-0,439855515;0,011292675;0,01024967
2405201920;-0,27205365;-0,408838763;0,012243596;0,001178704
2406421248;-0,29782306;-0,400492347;0,013885465;0,003838889
2407641088;-0,326133714;-0,38580734;0,016753839;0,001117675
2408861696;-0,356674575;-0,362154756;0,013842836;0,005922366
2410082816;-0,37247104;-0,329328247;0,016152295;0,011531585
2411304704;-0,400119745;-0,301054699;0,01684771;0,009881665
2412527104;-0,432759458;-0,272709173;0,018584527;0,001073825
2413750272;-0,464151055;-0,247372031;0,0200583;-0,004253963
2414973696;-0,480197803;-0,241287589;0,024787342;-0,010293565
2416198144;-0,505291854;-0,212125637;0,024273005;-0,010494743
2417423104;-0,519962104;-0,195866309;0,02535278;-0,015920367
2418648576;-0,516048566;-0,172816933;0,033505001;-0,013641366
2419874560;-0,535791728;-0,13885188;0,030270949;-0,011512579
2421101568;-0,558216697;-0,102733794;0,030357359;-0,007033061
2422328832;-0,578563344;-0,088693372;0,031982621;-0,01531417
2423557120;-0,564343779;-0,070302951;0,033133041;-0,01085556
2424785664;-0,571093241;-0,053326298;0,035485313;-0,016061688
2426014976;-0,570334791;-0,022082584;0,033559572;-0,01180894
2427244544;-0,551375169;0,014891626;0,035666421;-0,015939168
2428475392;-0,55828504;0,065543916;0,031879213;-0,014605413
2429706240;-0,543261572;0,112312832;0,030625905;-0,012369316
2430938368;-0,491518276;0,143764939;0,041521036;-0,017963608
2432170752;-0,451208153;0,166523482;0,038987873;-0,018087248
2433403392;-0,409701906;0,20764963;0,042338907;-0,023535217
2434637312;-0,394972909;0,27048444;0,034322452;-0,019113559
2435871488;-0,348362031;0,297242209;0,037011117;-0,025456657
2437106432;-0,303758034;0,35606142;0,034800465;-0,024406172
2438341888;-0,264399549;0,395760907;0,042544322;-0,025313459
2439578112;-0,221705578;0,422800339;0,041421629;-0,025811856
2440814848;-0,188410244;0,501342515;0,034629677;-0,032435843
2442052096;-0,131260498;0,530564857;0,038318348;-0,03546944
2443290112;-0,099076629;0,566394093;0,03039212;-0,0314291
2444528896;-0,04542511;0,58269513;0,024375309;-0,035000187
2445768192;0,057273299;0,577353472;0,021295695;-0,035034717
2447008256;0,092595049;0,619523707;0,024683783;-0,035551849
2448248576;0,134965556;0,616399178;0,014348217;-0,036393707
2449489920;0,168835429;0,59562168;0,013058768;-0,039865764
2450731520;0,19772358;0,575607113;0,012395177;-0,039910869
2451973888;0,249174504;0,556161258;0,008594408;-0,041858849
2453217024;0,307333524;0,526001575;0,002541036;-0,042084122
2454460672;0,31477298;0,504146754;-0,011439492;-0,040780517
2455704832;0,368592447;0,480114106;-0,018057444;-0,04144239
2456950016;0,363858835;0,443740738;-0,026143927;-0,044383463
2458195456;0,438216848;0,399836721;-0,033267256;-0,045744555
2459441664;0,458836041;0,34018633;-0,033403826;-0,044376077
2460688640;0,460107408;0,286927366;-0,031348487;-0,042193366
2461935872;0,531805223;0,237573543;-0,04004022;-0,036432229
2463184128;0,539498335;0,182444676;-0,046234843;-0,03817886
2464432896;0,534592848;0,140151057;-0,045172254;-0,034028255
2465682176;0,601643486;0,088181267;-0,050879743;-0,029307321
2466932224;0,581995946;0,043936301;-0,053345262;-0,024768847
2468182784;0,594127551;-0,005279122;-0,059413273;-0,020834745
2469434112;0,580981522;-0,043395908;-0,05594747;-0,018485907
2470685952;0,576790688;-0,098171225;-0,053532632;-0,012805942
2471938560;0,573901176;-0,138226084;-0,057079479;-0,007335677
2473191680;0,572320031;-0,176185562;-0,052744036;0,000779313
2474445568;0,57860509;-0,211597812;-0,054284947;0,008684757
2475700224;0,557371273;-0,234912369;-0,053814382;0,012128495
2476955136;0,565209721;-0,264807008;-0,050150511;0,021232533
2478210816;0,53770776;-0,284658255;-0,05489769;0,024287899
2479467264;0,516824867;-0,314367649;-0,056301989;0,031753004
2480724224;0,499973025;-0,336984988;-0,060979209;0,029640966
2481981696;0,473651755;-0,359166253;-0,063054589;0,024465273
2483240192;0,452597226;-0,370916977;-0,057124912;0,036525388
2484498944;0,432851281;-0,390182274;-0,052684489;0,044676303
2485758464;0,419751636;-0,412389853;-0,05028454;0,055782291
2487018752;0,383302966;-0,409587776;-0,043713767;0,067662322
2488279552;0,370172672;-0,428752112;-0,040538065;0,080021224
2489541120;0,339925829;-0,423031177;-0,042419101;0,075387149
2490802944;0,321314859;-0,438597688;-0,039242164;0,085066204
2492065792;0,304371645;-0,443446216;-0,034392144;0,080894577
2493329152;0,274709083;-0,455474879;-0,028088552;0,08460784
2494593024;0,236706887;-0,474967093;-0,018890962;0,093862382
2495857664;0,217141724;-0,490569409;-0,01272766;0,103958357
2497123328;0,197161284;-0,480900797;-0,005782753;0,110625104
2498388992;0,181310942;-0,478429663;-0,004231037;0,114835215
2499655680;0,167014677;-0,460630844;0,002993503;0,114597538
2500922880;0,139654301;-0,466622516;0,014101145;0,114994162
2502190848;0,126646352;-0,466403587;0,019192962;0,113312166
2503459328;0,087598712;-0,468228427;0,030920154;0,109122225
2504728320;0,063905994;-0,463820537;0,04021161;0,106357368
2505998080;0,044931295;-0,453299906;0,048554646;0,103343823
2507268608;0,011451802;-0,464391594;0,058629738;0,096158738
