Frequency;S11-S-Real;S11-S-Imaginary;S21-S-Real;S21-S-Imaginary
2194374912;-0,803848802;0,523303652;-0,006602648;-0,011239969
2195487488;-0,783049564;0,611211788;-0,005106158;-0,016483057
2196600576;-0,743957602;0,647322089;-0,00425593;-0,011495767
2197714176;-0,674887601;0,697157875;-0,002002661;-0,010626129
2198828544;-0,624938935;0,739940239;-0,004873166;-0,019916649
2199943168;-0,552118519;0,793633447;-0,003491507;-0,015383335
2201058304;-0,425497449;0,810620674;-0,003052674;-0,013246823
2202174208;-0,313255425;0,832695869;-0,004775902;-0,011490888
2203290624;-0,2194889;0,818645882;-0,008431675;-0,007135062
2204407808;-0,126914679;0,81287346;-0,008453225;-0,008538031
2205525248;-0,038200384;0,794897027;-0,006036195;-0,011179954
2206643456;0,059941787;0,757546839;-0,003185929;-0,00669821
2207761920;0,12780115;0,723206266;-0,006251504;-0,014187407
2208881152;0,180499134;0,695233201;-0,002497696;-0,007788295
2210000896;0,231140263;0,621340465;-0,006702286;-0,003536753
2211121408;0,267271554;0,567014158;-0,00476627;-0,00577116
2212242432;0,294957523;0,524795399;-0,007440001;-0,007921539
2213363968;0,339516426;0,466313697;-0,006588703;-0,008849046
2214485760;0,345497942;0,422836908;-0,003482146;-0,008724402
2215608576;0,358842775;0,433743164;0,000630923;-0,007325113
2216731904;0,39988501;0,369147831;-0,000648511;-0,006610299
2217855744;0,404168168;0,354897061;-0,00333941;-0,00436379
2218980096;0,43400072;0,323781087;-0,001363267;-0,003646022
2220104960;0,459238695;0,307708704;0,005138108;-0,008340523
2221230592;0,487676934;0,26931826;0,007926436;-0,010432178
2222356480;0,517168912;0,263002702;0,007239981;-0,00939483
2223483136;0,549491827;0,22044797;0,009258169;-0,004793546
2224610304;0,576319509;0,158985449;0,007077097;-0,002130597
2225737984;0,597227998;0,107724046;0,003453083;-0,002417888
2226866432;0,621178643;0,06501416;0,000279091;-0,000526208
2227995392;0,653813918;-0,031335782;0,001443418;-0,000795373
2229125120;0,642276412;-0,062816138;0,008709492;-0,00445667
2230255104;0,65507149;-0,10825111;0,00988223;-0,006075835
2231385600;0,653106091;-0,163755218;0,011205037;-0,006722962
2232516864;0,634623073;-0,193355503;0,009569321;-9,47E-06
2233648896;0,620524424;-0,250400986;0,012089822;-0,002780228
2234780928;0,614502274;-0,293865888;0,006739258;-0,002365265
2235913984;0,613578864;-0,339082633;0,010078908;-0,002562543
2237047552;0,568919582;-0,382317758;0,009154252;-0,001647237
2238181632;0,521013276;-0,427562348;0,013838362;-0,004472644
2239316224;0,491116241;-0,456401901;0,013280853;-0,006130959
2240451584;0,458378172;-0,482261894;0,013766635;-0,005340469
2241587456;0,444312945;-0,507871025;0,017419929;-0,006839379
2242723584;0,406298679;-0,517530658;0,019868766;-0,006541813
2243860736;0,391835187;-0,542614175;0,02138099;-0,007351408
2244998144;0,354904192;-0,559447952;0,021927592;-0,005466944
2246136320;0,313228018;-0,582353359;0,01753501;-0,004508511
2247275008;0,270324197;-0,589856613;0,025845532;-0,002487656
2248414208;0,225925521;-0,611820715;0,021718718;-0,006199683
2249554176;0,189757162;-0,612084603;0,020768525;-0,006613796
2250694400;0,151299846;-0,620311315;0,017811674;-0,006373962
2251835648;0,108226685;-0,62865054;0,015215627;-0,013975283
2252977152;0,047261783;-0,630253857;0,012131393;-0,01381778
2254119424;0,001323793;-0,632432862;0,014886521;-0,015612752
2255262208;-0,042842934;-0,630593487;0,014722153;-0,015227795
2256405504;-0,07718314;-0,625719252;0,013663944;-0,018569233
2257549312;-0,118921987;-0,623062958;0,019017385;-0,015282458
2258693888;-0,143303289;-0,620617947;0,007043299;-0,017553835
2259838976;-0,200728447;-0,612852905;0,009675854;-0,015448489
2260984576;-0,265386702;-0,601174424;0,011815653;-0,012359147
2262130688;-0,325853807;-0,578252011;0,016264317;-0,012517986
2263277568;-0,378840305;-0,563309418;0,016074381;-0,011401895
2264424960;-0,431666685;-0,55084177;0,016642345;-0,007813457
2265573120;-0,460069064;-0,536087736;0,01031686;-0,010000539
2266721536;-0,487459312;-0,51373323;0,002892626;-0,014882779
2267870720;-0,516735945;-0,486349884;0,004425406;-0,015881759
2269020416;-0,55076878;-0,441066196;-0,001642658;-0,01755686
2270170624;-0,574175723;-0,387110186;-0,002409029;-0,015898733
2271321600;-0,601260538;-0,332234953;-0,006794106;-0,011060466
2272473088;-0,617117236;-0,280238092;-0,011456936;-0,009476637
2273625088;-0,626046392;-0,213098802;-0,011046216;-0,006974005
2274777600;-0,645746226;-0,145513901;-0,010752827;-0,002921014
2275930880;-0,620720735;-0,069849295;-0,005349654;0,001763064
2277084928;-0,602166296;0,026199163;-0,002971357;0,009924172
2278239232;-0,556443822;0,109356341;-0,005003694;0,010585099
2279394048;-0,4713368;0,197745588;-0,008732478;0,009844998
2280549888;-0,384153156;0,277432205;-0,008171087;0,012673742
2281705984;-0,308305595;0,32928714;-0,006960687;0,015689781
2282862592;-0,186258029;0,370195986;-0,007717415;0,016637138
2284019968;-0,036861433;0,409288596;-0,007648434;0,022443699
2285177600;0,082376595;0,385443989;-0,010091506;0,026631962
2286336512;0,210144802;0,373675143;-0,010426847;0,029726809
2287495424;0,298849953;0,302777011;-0,009094612;0,032072643
2288655104;0,388689769;0,235754117;-0,008936035;0,027940406
2289815552;0,473773232;0,150235279;-0,004439065;0,030719452
2290976000;0,47440821;0,067487033;-0,003258586;0,03848192
2292137728;0,487611264;-0,043689201;-0,004314628;0,035180995
2293299712;0,496661822;-0,11397535;-0,001631826;0,038593767
2294462208;0,456046165;-0,207678691;-0,001132918;0,034708069
2295625472;0,401372202;-0,281782885;-0,000100158;0,038005733
2296789248;0,344434881;-0,345793277;-0,002315282;0,040235766
2297953536;0,278112895;-0,402707154;0,000131931;0,036746987
2299118592;0,222798027;-0,456925765;0,000538663;0,039484663
2300284160;0,166418956;-0,504083918;0,001102811;0,038672948
2301450240;0,123972378;-0,537487782;0,006928671;0,034069887
2302617088;0,056076146;-0,560983989;0,006979564;0,03726201
2303784448;-0,017078123;-0,596865078;0,004532327;0,03918051
2304952064;-0,087237179;-0,609526093;0,005698159;0,039982792
2306120960;-0,161917577;-0,625173095;0,007448666;0,035688754
2307289856;-0,23293187;-0,642137749;0,011015562;0,035145331
2308459520;-0,286691199;-0,63822801;0,015176248;0,032516343
2309629952;-0,327971178;-0,637673412;0,012306474;0,032155379
2310800896;-0,369779122;-0,631425408;0,014680241;0,034315039
2311972096;-0,412027364;-0,619756594;0,019756909;0,027103515
2313144320;-0,46932818;-0,59905567;0,019479931;0,031264264
2314317056;-0,524005145;-0,589156729;0,019283797;0,033346022
2315490304;-0,544236319;-0,548735874;0,026315731;0,026060266
2316664320;-0,5640169;-0,509534984;0,028806089;0,021621577
2317838592;-0,595411326;-0,463070954;0,028722871;0,020146275
2319013632;-0,623128326;-0,395087592;0,029190164;0,017604811
2320189184;-0,659560448;-0,329971678;0,029452861;0,018724561
2321365504;-0,691436143;-0,261191501;0,028272898;0,017814275
2322542336;-0,718318517;-0,218955664;0,028969257;0,013455251
2323719680;-0,720869952;-0,158334978;0,030544176;0,015537437
2324897792;-0,728412916;-0,085732719;0,030828157;0,011394346
2326076416;-0,733627464;0,001876219;0,033302825;0,003991541
2327255808;-0,711954954;0,111702401;0,031047897;0,004254874
2328435456;-0,693441933;0,182698359;0,026282998;0,000887566
2329616128;-0,657894756;0,254658931;0,022888486;-0,005421796
2330797056;-0,632145451;0,376364905;0,021551269;-0,0061952
2331978496;-0,583308317;0,50402171;0,02406837;-0,009087544
2333160960;-0,484300134;0,619453997;0,025137086;-0,007829058
2334343680;-0,418075481;0,679589077;0,02048712;-0,007531287
2335526912;-0,308546804;0,738226444;0,017211181;-0,009622404
2336711168;-0,199734024;0,779011065;0,015587138;-0,010523592
2337895680;-0,096551258;0,802464176;0,014058816;-0,014590502
2339080704;-0,027684505;0,80125214;0,006848756;-0,014060568
2340266752;0,086476431;0,849653491;0,005381834;-0,015433333
2341453056;0,168833037;0,829086222;0,005676181;-0,016659924
2342640128;0,324995005;0,789683217;0,00220323;-0,018237525
2343827712;0,432213476;0,805476956;0,003390976;-0,016537732
2345016064;0,550902306;0,738016148;0,004119911;-0,01361812
2346204672;0,578846198;0,649600497;0,003133994;-0,016969479
2347394304;0,671233503;0,62681538;-0,00509103;-0,015017152
2348584448;0,691421497;0,508569012;-0,010538996;-0,012081108
2349775104;0,744694914;0,474333075;-0,010448683;-0,01413425
2350966272;0,766494439;0,413756165;-0,004713921;-0,013915226
2352157952;0,824042345;0,353823575;-0,000139588;-0,012080105
2353350400;0,823500965;0,280504793;-0,00743328;-0,011397513
2354543360;0,782232902;0,184862741;-0,004082239;-0,011297542
2355737088;0,766517273;0,113262548;-0,006932962;-0,013221188
2356931328;0,7749363;0,061640174;-0,008303795;-0,011781256
2358126336;0,765035456;0,0018882;-0,001498294;-0,013994606
2359321856;0,752636346;-0,070920028;-0,007929925;-0,013614205
2360517888;0,752762089;-0,11623311;-0,007214336;-0,010642843
2361714688;0,703366805;-0,186019895;-0,013028873;-0,009920556
2362912000;0,669570163;-0,254439836;-0,009787499;-0,009245535
2364109824;0,628843689;-0,290584639;-0,007222739;-0,007726319
2365308160;0,574725295;-0,325374348;-0,009604458;-0,013406235
2366507264;0,530867466;-0,369386616;-0,007068688;-0,014440337
2367707136;0,496727687;-0,401403855;-0,006380777;-0,01380983
2368907520;0,459249294;-0,427327353;-0,008082979;-0,013404162
2370108416;0,422631495;-0,451429565;-0,010346184;-0,018892654
2371310080;0,385824571;-0,488704652;-0,012306843;-0,020535179
2372512000;0,350012557;-0,516464934;-0,014367229;-0,024727939
2373714944;0,312815115;-0,554430237;-0,019702416;-0,033455246
2374918144;0,266190846;-0,602196241;-0,019585602;-0,034217789
2376122112;0,235870794;-0,604159348;-0,020693076;-0,038847088
2377326848;0,190108714;-0,59567268;-0,027076046;-0,035250497
2378532096;0,160510776;-0,602424458;-0,029215801;-0,046444624
2379737856;0,141619231;-0,607824486;-0,03473444;-0,045771179
2380944128;0,119867403;-0,626375299;-0,037148079;-0,044181757
2382151424;0,104925003;-0,650620881;-0,043138506;-0,047814681
2383358976;0,080857467;-0,65359037;-0,047414489;-0,050702347
2384567296;0,052977964;-0,662144322;-0,057496503;-0,054490471
2385776128;0,035941213;-0,662847048;-0,059204958;-0,047516247
2386985472;0,00590126;-0,656683547;-0,058463735;-0,036222223
2388195840;-0,021196049;-0,66506471;-0,063810658;-0,034638446
2389406464;-0,045394096;-0,66559741;-0,068259376;-0,026867634
2390617856;-0,0527631;-0,663254541;-0,06626227;-0,02374144
2391829760;-0,069044574;-0,657194934;-0,07503324;-0,020347683
2393042432;-0,083021281;-0,631258476;-0,078929236;-0,015837874
2394255360;-0,088598532;-0,593360044;-0,078828173;0,002096201
2395469312;-0,119438439;-0,542614056;-0,086193556;0,003451789
2396683776;-0,139856411;-0,514114554;-0,083585147;0,017126642
2397898752;-0,170352219;-0,470341946;-0,08656206;0,023863602
2399114496;-0,191561973;-0,460391271;-0,084934413;0,028406892
2400330496;-0,221970831;-0,439912348;-0,080907428;0,032054067
2401547520;-0,240777952;-0,413612648;-0,081496785;0,041707626
2402765056;-0,263212268;-0,390190302;-0,080149633;0,049123062
2403983104;-0,284190082;-0,36060325;-0,076783254;0,058385282
2405201920;-0,309613648;-0,33022354;-0,075080494;0,067764775
2406421248;-0,320424135;-0,326006938;-0,072811128;0,076784363
2407641088;-0,333827325;-0,309287095;-0,065464141;0,078946007
2408861696;-0,349894368;-0,298950149;-0,060817393;0,086909814
2410082816;-0,363448555;-0,25187826;-0,058639295;0,101961538
2411304704;-0,384229476;-0,227977273;-0,049114354;0,110453724
2412527104;-0,391571733;-0,196369534;-0,046428123;0,114808758
2413750272;-0,438618554;-0,1707138;-0,036577254;0,108497905
2414973696;-0,449254723;-0,152517845;-0,029857061;0,111474183
2416198144;-0,450385325;-0,135950377;-0,017945495;0,109273638
2417423104;-0,449100656;-0,135356304;-0,000162553;0,106316519
2418648576;-0,444365531;-0,117862313;0,005238129;0,111058077
2419874560;-0,448707578;-0,091828113;0,017936179;0,107348451
2421101568;-0,474558893;-0,06268715;0,025180333;0,11252925
2422328832;-0,486196217;-0,050147825;0,036524593;0,110372199
2423557120;-0,477965867;-0,063740456;0,054236892;0,103906402
2424785664;-0,489727477;-0,039227095;0,063317096;0,100351613
2426014976;-0,468289972;-0,01663657;0,071845077;0,093103345
2427244544;-0,428904616;-0,035442905;0,095184809;0,084652981
2428475392;-0,411387027;0,020668729;0,101052308;0,085160739
2429706240;-0,43599507;0,066965895;0,109320259;0,07818881
2430938368;-0,407431199;0,097834362;0,117932726;0,073828822
2432170752;-0,390969855;0,134942225;0,128323295;0,060680704
2433403392;-0,362031951;0,166374843;0,134159865;0,053898549
2434637312;-0,327955964;0,202032402;0,143404409;0,047557125
2435871488;-0,296664551;0,239710501;0,148480562;0,037986435
2437106432;-0,273870188;0,26479566;0,153649274;0,029275782
2438341888;-0,241843781;0,331568641;0,159404908;0,020788857
2439578112;-0,204800809;0,359889962;0,163727793;0,007528681
2440814848;-0,181876483;0,397052625;0,163568949;-0,003196778
2442052096;-0,157763108;0,440505427;0,170014307;-0,014634899
2443290112;-0,088020451;0,455761639;0,171889938;-0,025070151
2444528896;-0,030215704;0,476242173;0,167706705;-0,036038594
2445768192;0,016359795;0,495814231;0,167559994;-0,047172722
2447008256;0,033614082;0,514051742;0,166781076;-0,059823734
2448248576;0,089844249;0,512466833;0,157852697;-0,070121066
2449489920;0,106897802;0,516644704;0,147400982;-0,085200807
2450731520;0,105364076;0,497935927;0,138099488;-0,094599893
2451973888;0,150081319;0,480651421;0,128345436;-0,109506301
2453217024;0,171455253;0,476031464;0,116409722;-0,120225753
2454460672;0,253602689;0,456265105;0,107841973;-0,125022333
2455704832;0,301507333;0,44047074;0,090767871;-0,134341774
2456950016;0,313386698;0,403264835;0,073590775;-0,144432671
2458195456;0,372189823;0,351142044;0,05322907;-0,157070366
2459441664;0,38848843;0,328366882;0,031805651;-0,163678387
2460688640;0,400246554;0,268853631;0,018281955;-0,169209411
2461935872;0,459201993;0,243658854;0,003456332;-0,172994977
2463184128;0,516530451;0,193201783;-0,018081094;-0,174570353
2464432896;0,4850163;0,155271889;-0,039086213;-0,174491913
2465682176;0,542360083;0,125855635;-0,056989292;-0,180204959
2466932224;0,519604718;0,095131302;-0,07283642;-0,176911448
2468182784;0,55193766;0,043963073;-0,087226672;-0,169274645
2469434112;0,551657176;0,011976978;-0,105667266;-0,165650192
2470685952;0,524371871;-0,016221895;-0,114502889;-0,161554247
2471938560;0,538342755;-0,061028495;-0,130565268;-0,157089981
2473191680;0,522191665;-0,10569957;-0,13517956;-0,14729383
2474445568;0,564234327;-0,136847919;-0,146954161;-0,135531092
2475700224;0,542233465;-0,165056403;-0,154028239;-0,125866036
2476955136;0,507181488;-0,194724369;-0,162712649;-0,117502903
2478210816;0,525278083;-0,232048708;-0,169659985;-0,100375968
2479467264;0,508586425;-0,261115199;-0,176972836;-0,091565309
2480724224;0,510039632;-0,3004766;-0,186914454;-0,080714405
2481981696;0,484611308;-0,327683313;-0,18381426;-0,064158482
2483240192;0,490829879;-0,344301587;-0,185944868;-0,043909583
2484498944;0,504920249;-0,360478996;-0,185390556;-0,020812691
2485758464;0,480793489;-0,37323844;-0,17806643;0,001492465
2487018752;0,456792136;-0,394525344;-0,177575198;0,02924536
2488279552;0,422916168;-0,399311252;-0,18034162;0,043214399
2489541120;0,410512418;-0,41674058;-0,182490643;0,05978327
2490802944;0,37386252;-0,41533339;-0,180796341;0,066648865
2492065792;0,359600935;-0,427231416;-0,176601487;0,073833148
2493329152;0,312326369;-0,448706143;-0,173249691;0,091384243
2494593024;0,292235082;-0,463013227;-0,164620722;0,119033756
2495857664;0,265630119;-0,482282144;-0,160654558;0,128035475
2497123328;0,238085188;-0,484284232;-0,154791006;0,157125818
2498388992;0,222312307;-0,469000702;-0,145455379;0,169657171
2499655680;0,199850037;-0,461327593;-0,140646539;0,17601018
2500922880;0,180815687;-0,475479776;-0,133881524;0,189573094
2502190848;0,153460469;-0,468091259;-0,121184924;0,193510073
2503459328;0,121380981;-0,471759359;-0,110433307;0,203138663
2504728320;0,095005766;-0,466219116;-0,101075933;0,208976161
